fuente,anio,archivo_zip,archivo_dta,variable,label_dta
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C2R13,Depreciación acumulada de los activos vendidos - Edificios y estructuras
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C3R13,Depreciación acumulada de los activos vendidos - Maquinaria y equipo Industrial
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C4R13,Depreciación acumulada de los activos vendidos -Equipo de informática y comunica
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C5R13,Depreciación acumulada de los activos vendidos -Equipos de oficina
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C6R13,Depreciación acumulada de los activos vendidos -Equipo de transporte
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C7R13,Total Depreciación acumulada de los activos vendidos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R1C6,Valor en libros del año actual - Terrenos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R5C6,Valor en libros del año actual - Edificios y estructuras
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R6C6,Valor en libros del año actual - Maquinaria y equipo Industrial
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C4R14,Valor en libros del año actual -Equipo de informática y comunicación
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C5R14,Valor en libros del año actual -Equipos de oficina
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R8C6,Valor en libros del año actual -Equipo de transporte
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R10C6,Total Valor en libros del año actual
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R5C7,Depreciación causada en el año - Edificios y estructuras
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R6C7,Depreciación causada en el año - Maquinaria y equipo Industrial
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C4R15,Depreciación causada en el año -Equipo de informática y comunicación
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7C5R15,Depreciación causada en el año -Equipos de oficina
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R8C7,Depreciación causada en el año -Equipo de transporte
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R10C7,Total Depreciación causada en el año
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C1,Desvalorizaciones causadas en el año- Terrenos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C2,Desvalorizaciones causadas en el año- Edificios y estructuras
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C3,Desvalorizaciones causadas en el año- Maquinaria y equipo Industrial
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C4,Desvalorizaciones causadas en el año-Equipo de informática y comunicación
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C5,Desvalorizaciones causadas en el año-Equipos de oficina
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C6,Desvalorizaciones causadas en el año-Equipo de transporte
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R16C7,Total Desvalorizaciones causadas en el año actual
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R17C2,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R17C3,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R17C4,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R17C5,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R17C6,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R17C7,Total Valor de los activos trasladados en el año a otros establecimientos de la
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R18C2,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R18C3,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R18C4,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R18C5,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R18C6,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2013,EAM_2013.zip,EAM_2013.dta,C7R18C7,Total Valor de los activos recibidos en el año por traslado de otros establecimi
EAM,2013,EAM_2013.zip,EAM_2013.dta,C2R5CERT,Ingresos por cert causados en el año.
EAM,2013,EAM_2013.zip,EAM_2013.dta,PETROC,Cantidad de Petróleo crudo
EAM,2013,EAM_2013.zip,EAM_2013.dta,PETROV,Valor de Petróleo crudo
EAM,2013,EAM_2013.zip,EAM_2013.dta,PETROAUTO,Autogeneración de Petróleo crudo
EAM,2013,EAM_2013.zip,EAM_2013.dta,PETROCO,Cogeneración de Petróleo crudo
EAM,2013,EAM_2013.zip,EAM_2013.dta,DIESC,Cantidad de Diésel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,DIESV,Valor de Diésel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,DIESAUTO,Autogeneración de Diésel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,DIESCO,Cogeneración de Diésel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,FUELC,Cantidad de Fuel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,FUELV,Valor de Fuel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,FUELAUTO,Autogeneración de Fuel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,FUELCO,Cogeneración de Fuel Oíl
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASOLC,Cantidad de Gasolina
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASOLV,Valor de Gasolina
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASOLAUTO,Autogeneración de Gasolina
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASOLCO,Cogeneración de Gasolina
EAM,2013,EAM_2013.zip,EAM_2013.dta,KEROSC,Cantidad de Querosén
EAM,2013,EAM_2013.zip,EAM_2013.dta,KEROSV,Valor de Querosén
EAM,2013,EAM_2013.zip,EAM_2013.dta,KEROSAUTO,Autogeneración de Querosén
EAM,2013,EAM_2013.zip,EAM_2013.dta,KEROSCO,Cogeneración de Querosén
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASNC,Cantidad de Gas natural
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASNV,Valor de Gas natural
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASNAUTO,Autogeneración de Gas natural
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASNCO,Cogeneración de Gas natural
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASPC,Cantidad de Gas propano - GLP
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASPV,Valor de Gas propano - GLP
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASPAUTO,Autogeneración de Gas propano - GLP
EAM,2013,EAM_2013.zip,EAM_2013.dta,GASPCO,Cogeneración de Gas propano - GLP
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONMC,Cantidad de Carbón mineral
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONMV,Valor de Carbón mineral
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONMAUTO,Autogeneración de Carbón mineral
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONMCO,Cogeneración de Carbón mineral
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONCC,Cantidad de Carbón coque
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONCV,Valor de Carbón coque
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONCAUTO,Autogeneración de Carbón coque
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONCCO,Cogeneración de Carbón coque
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONVC,Cantidad de Carbón vegetal
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONVV,Valor de Carbón vegetal
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONVAUTO,Autogeneración de Carbón vegetal
EAM,2013,EAM_2013.zip,EAM_2013.dta,CARBONVCO,Cogeneración de Carbón vegetal
EAM,2013,EAM_2013.zip,EAM_2013.dta,LENAC,Cantidad de Leña
EAM,2013,EAM_2013.zip,EAM_2013.dta,LENAV,Valor de Leña
EAM,2013,EAM_2013.zip,EAM_2013.dta,LENAAUTO,Autogeneración de Leña
EAM,2013,EAM_2013.zip,EAM_2013.dta,LENACO,Cogeneración de Leña
EAM,2013,EAM_2013.zip,EAM_2013.dta,BAGAC,Cantidad de Bagazo de caña
EAM,2013,EAM_2013.zip,EAM_2013.dta,BAGAV,Valor de Bagazo de caña
EAM,2013,EAM_2013.zip,EAM_2013.dta,BAGAAUTO,Autogeneración de Bagazo de caña
EAM,2013,EAM_2013.zip,EAM_2013.dta,BAGACO,Cogeneración de Bagazo de caña
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAC,Cantidad de Cascarilla de arroz
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAV,Valor de Cascarilla de arroz
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAAUTO,Autogeneración de Cascarilla de arroz
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCACO,Cogeneración de Cascarilla de arroz
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAFC,Cantidad de Cascarilla de café
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAFV,Valor de Cascarilla de café
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAFAUTO,Autogeneración de Cascarilla de café
EAM,2013,EAM_2013.zip,EAM_2013.dta,CASCAFCO,Cogeneración de Cascarilla de café
EAM,2013,EAM_2013.zip,EAM_2013.dta,RESPALC,Cantidad de Residuos de palma
EAM,2013,EAM_2013.zip,EAM_2013.dta,RESPALV,Valor de Residuos de palma
EAM,2013,EAM_2013.zip,EAM_2013.dta,RESPALAUTO,Autogeneración de Residuos de palma
EAM,2013,EAM_2013.zip,EAM_2013.dta,RESPALCO,Cogeneración de Residuos de palma
EAM,2013,EAM_2013.zip,EAM_2013.dta,TOTALV,Valor total Energéticos
EAM,2013,EAM_2013.zip,EAM_2013.dta,PRODBR2,Producción Bruta
EAM,2013,EAM_2013.zip,EAM_2013.dta,PRODBIND,Producción Industrial
EAM,2013,EAM_2013.zip,EAM_2013.dta,CONSMATE,Consumo de Materias
EAM,2013,EAM_2013.zip,EAM_2013.dta,CONSIN,Otros Gastos
EAM,2013,EAM_2013.zip,EAM_2013.dta,CONSIN2,Consumo Intermedio
EAM,2013,EAM_2013.zip,EAM_2013.dta,PRESSPER,Prestaciones de Permanente
EAM,2013,EAM_2013.zip,EAM_2013.dta,SALARPER,Salario de Permanentes
EAM,2013,EAM_2013.zip,EAM_2013.dta,PRESPYTE,Prestaciones de Permanente y Temporal Directo
EAM,2013,EAM_2013.zip,EAM_2013.dta,SALPEYTE,Salario Personal Permanente y Temporal
EAM,2013,EAM_2013.zip,EAM_2013.dta,EELEC,Energía Eléctrica en kw
EAM,2013,EAM_2013.zip,EAM_2013.dta,REMUTEMP,Remuneración empelados temporales
EAM,2013,EAM_2013.zip,EAM_2013.dta,INVEBRTA,Inversión Bruta
EAM,2013,EAM_2013.zip,EAM_2013.dta,ACTIVFI,Activos Fijos
EAM,2013,EAM_2013.zip,EAM_2013.dta,DEPRECIA,Depreciación
EAM,2013,EAM_2013.zip,EAM_2013.dta,PERTOTAL,Personal Permanente + Propietarios + Personal Temporal Directo + Temporal Empres
EAM,2013,EAM_2013.zip,EAM_2013.dta,PERTEM3,Personal Temporal Directo
EAM,2013,EAM_2013.zip,EAM_2013.dta,PERSOCU,Personal Permanente
EAM,2013,EAM_2013.zip,EAM_2013.dta,PERSOESC,Personal Permanente + Propietarios
EAM,2013,EAM_2013.zip,EAM_2013.dta,PPERYTEM,Personal Permanente + Temporal Directo
EAM,2013,EAM_2013.zip,EAM_2013.dta,VALAGRI,Valor Agregado
EAM,2013,EAM_2013.zip,EAM_2013.dta,VALQCONS,Valor de la materia prima consumida
EAM,2013,EAM_2013.zip,EAM_2013.dta,VALORCOM,Valor de la materia prima comprada
EAM,2013,EAM_2013.zip,EAM_2013.dta,VALORCX,Valor compras de materia prima en el exterior
EAM,2013,EAM_2013.zip,EAM_2013.dta,PORCON,Porcentaje consumo origen extranjero
EAM,2013,EAM_2013.zip,EAM_2013.dta,PORCVT,Porcentaje vendido al exterior
EAM,2013,EAM_2013.zip,EAM_2013.dta,VALVFAB,Valor de la producción
EAM,2013,EAM_2013.zip,EAM_2013.dta,VALORVEN,Valor de las ventas
EAM,2014,EAM_2014.zip,EAM_2014.dta,NORDEMP,Número de Empresa
EAM,2014,EAM_2014.zip,EAM_2014.dta,NORDEST,Número de Establecimiento
EAM,2014,EAM_2014.zip,EAM_2014.dta,DPTO,Departamento
EAM,2014,EAM_2014.zip,EAM_2014.dta,CIIU4,CIIU
EAM,2014,EAM_2014.zip,EAM_2014.dta,PERIODO,Año
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C1N," Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción -"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C2N," Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción -"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C1E," Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción -"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C2E," Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción -"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C1," Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción -"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C2," Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción -"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C3," Propietarios, socios y familiares (sin remuneración fija) Mujer - Administrativ"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C4," Propietarios, socios y familiares (sin remuneración fija) Hombre - Administrati"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C1T," Propietarios, socios y familiares (sin remuneración fija) Total personal ocupad"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C2T," Propietarios, socios y familiares (sin remuneración fija) Total personal ocupad"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C3N,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesi
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C4N,Personal permanente (contrato a término indefinido) Hombre - Producción - Profes
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C3E,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesi
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C4E,Personal permanente (contrato a término indefinido) Hombre - Producción - Profes
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C1,Personal permanente (contrato a término indefinido) Mujer - Producción - Obrero
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C2,Personal permanente (contrato a término indefinido) Hombre - Producción - Obrero
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C3,Personal permanente (contrato a término indefinido) Mujer - Producción - Adminis
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C4,Personal permanente (contrato a término indefinido) Hombre - Producción - Admini
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C3T,Personal permanente (contrato a término indefinido) - Mujer-  Total Personal ocu
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C4T,Personal permanente (contrato a término indefinido) - hombre-  Total Personal oc
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C5N, Temporal contratado directamente por el establecimiento - Mujer  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C6N, Temporal contratado directamente por el establecimiento - Hombre  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C5E, Temporal contratado directamente por el establecimiento - Mujer  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C6E, Temporal contratado directamente por el establecimiento - Hombre  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R3C1, Temporal contratado directamente por el establecimiento - Mujer  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R3C2, Temporal contratado directamente por el establecimiento - Hombre  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R3C3, Temporal contratado directamente por el establecimiento - Mujer  - Administrati
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R3C4, Temporal contratado directamente por el establecimiento - Hombre  - Administrat
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C5T, Temporal contratado directamente por el establecimiento - Mujer  -Total Persona
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C6T, Temporal contratado directamente por el establecimiento - Hombre  - Total Perso
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C7N, Temporal contratado  a través de empresas especializadas - Mujer  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C8N, Temporal contratado  a través de empresas especializadas - Hombre  - Producción
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C7E, Temporal contratado  a través de empresas especializadas - Mujer  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C8E, Temporal contratado  a través de empresas especializadas - Hombre  - Producción
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C1, Temporal contratado  a través de empresas especializadas - Mujer  - Producción-
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C2, Temporal contratado  a través de empresas especializadas - Hombre  - Producción
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C3, Temporal contratado  a través de empresas especializadas - Mujer  - Administrat
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C4, Temporal contratado  a través de empresas especializadas - Hombre  - Administra
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C7T, Temporal contratado  a través de empresas especializadas - Mujer  -Total Person
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C8T, Temporal contratado  a través de empresas especializadas - Hombre  - Total Pers
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6MN, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Producción- Profesional Tecn
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6HN, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Producción- Profesional Tec
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6ME, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Producción- Profesional Tecn
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6HE, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Producción- Profesional Tec
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6OM, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Producción- Obrero
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6OH, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Producción- Obrero
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6DM, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Administrativo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6DH, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Administrativo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6TM, Aprendices y pasantes (Ley 789 de 2002) - Mujer  -Total Personal Ocupado
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R6TH, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Total Personal Ocupado
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C9N,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R1C10N,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnól
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C9E,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R2C10E,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnól
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R5C1,Total Personal Ocupado  - Mujer -  Producción - Obrero
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R5C2,Total Personal Ocupado  - Hombre -  Producción - Obrero
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R5C3,Total Personal Ocupado  - Mujer -  Producción - Administrativo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R5C4,Total Personal Ocupado  - Hombre -  Producción - Administrativo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C9T,Total Personal Ocupado Mujer
EAM,2014,EAM_2014.zip,EAM_2014.dta,C4R4C10T,Total Personal Ocupado Hombre
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R1PT, Salario Integral para el personal permanente -  Producción - Profesional Tecnól
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R1C1, Salario Integral para el personal permanente -  Producción - Obreros
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R1C2, Salario Integral para el personal permanente -  Administrativos
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R1C3,Total Salario Integral para el personal permanente
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R2PT,Sueldos y salarios del personal permanente -  Producción - Profesional Tecnólogo
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R2C1,Sueldos y salarios del personal permanente -  Producción - Obreros
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R2C2,Sueldos y salarios del personal permanente -  Administrativos
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R2C3,Total Sueldos y salarios del personal permanente
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R3PT,Prestaciones sociales del personal permanente - Producción  - Profesional Tecnól
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R3C1,Prestaciones sociales del personal permanente - Producción  - Obreros
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R3C2,Prestaciones sociales del personal permanente - Administrativos
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R3C3,Total  Prestaciones sociales del personal permanente
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R4PT,"Sueldos, salarios y prestaciones sociales del personal contratado directamente"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R4C1,"Sueldos, salarios y prestaciones sociales del personal contratado directamente"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R4C2,"Sueldos, salarios y prestaciones sociales del personal contratado directamente"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R4C3,"Total  Sueldos, salarios y prestaciones sociales del personal contratado directa"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R5PT,"Cotizaciones patronales obligatorias, salud, ARP y pensión del personal ocupado"
EAM,2014,EAM_2014.zip,EAM_2014.dta,C3R5C1,"Cotizaciones patronales obligatorias, salud, ARP y pensión del personal ocupado"
